index,rating
index_6587,3.0
index_6588,3.0
index_6589,3.0
index_6590,3.0
index_6591,3.0
index_6592,3.0
index_6593,3.0
index_6594,3.0
index_6595,3.0
index_6596,3.0
index_6597,3.0
index_6598,3.0
index_6599,3.0
index_6600,3.0
index_6601,3.0
index_6602,3.0
index_6603,3.0
index_6604,3.0
index_6605,3.0
index_6606,3.0
index_6607,3.0
index_6608,3.0
index_6609,3.0
index_6610,3.0
index_6611,3.0
index_6612,3.0
index_6613,3.0
index_6614,3.0
index_6615,3.0
index_6616,3.0
index_6617,3.0
index_6618,3.0
index_6619,3.0
index_6620,3.0
index_6621,3.0
index_6622,3.0
index_6623,3.0
index_6624,3.0
index_6625,3.0
index_6626,3.0
index_6627,3.0
index_6628,3.0
index_6629,3.0
index_6630,3.0
index_6631,3.0
index_6632,3.0
index_6633,3.0
index_6634,3.0
index_6635,3.0
index_6636,3.0
index_6637,3.0
index_6638,3.0
index_6639,3.0
index_6640,3.0
index_6641,3.0
index_6642,3.0
index_6643,3.0
index_6644,3.0
index_6645,3.0
index_6646,3.0
index_6647,3.0
index_6648,3.0
index_6649,3.0
index_6650,3.0
index_6651,3.0
index_6652,3.0
index_6653,3.0
index_6654,3.0
index_6655,3.0
index_6656,3.0
index_6657,3.0
index_6658,3.0
index_6659,3.0
index_6660,3.0
index_6661,3.0
index_6662,3.0
index_6663,3.0
index_6664,3.0
index_6665,3.0
index_6666,3.0
index_6667,3.0
index_6668,3.0
index_6669,3.0
index_6670,3.0
index_6671,3.0
index_6672,3.0
index_6673,3.0
index_6674,3.0
index_6675,3.0
index_6676,3.0
index_6677,3.0
index_6678,3.0
index_6679,3.0
index_6680,3.0
index_6681,3.0
index_6682,3.0
index_6683,3.0
index_6684,3.0
index_6685,3.0
index_6686,3.0
index_6687,3.0
index_6688,3.0
index_6689,3.0
index_6690,3.0
index_6691,3.0
index_6692,3.0
index_6693,3.0
index_6694,3.0
index_6695,3.0
index_6696,3.0
index_6697,3.0
index_6698,3.0
index_6699,3.0
index_6700,3.0
index_6701,3.0
index_6702,3.0
index_6703,3.0
index_6704,3.0
index_6705,3.0
index_6706,3.0
index_6707,3.0
index_6708,3.0
index_6709,3.0
index_6710,3.0
index_6711,3.0
index_6712,3.0
index_6713,3.0
index_6714,3.0
index_6715,3.0
index_6716,3.0
index_6717,3.0
index_6718,3.0
index_6719,3.0
index_6720,3.0
index_6721,3.0
index_6722,3.0
index_6723,3.0
index_6724,3.0
index_6725,3.0
index_6726,3.0
index_6727,3.0
index_6728,3.0
index_6729,3.0
index_6730,3.0
index_6731,3.0
index_6732,3.0
index_6733,3.0
index_6734,3.0
index_6735,3.0
index_6736,3.0
index_6737,3.0
index_6738,3.0
index_6739,3.0
index_6740,3.0
index_6741,3.0
index_6742,3.0
index_6743,3.0
index_6744,3.0
index_6745,3.0
index_6746,3.0
index_6747,3.0
index_6748,3.0
index_6749,3.0
index_6750,3.0
index_6751,3.0
index_6752,3.0
index_6753,3.0
index_6754,3.0
index_6755,3.0
index_6756,3.0
index_6757,3.0
index_6758,3.0
index_6759,3.0
index_6760,3.0
index_6761,3.0
index_6762,3.0
index_6763,3.0
index_6764,3.0
index_6765,3.0
index_6766,3.0
index_6767,3.0
index_6768,3.0
index_6769,3.0
index_6770,3.0
index_6771,3.0
index_6772,3.0
index_6773,3.0
index_6774,3.0
index_6775,3.0
index_6776,3.0
index_6777,3.0
index_6778,3.0
index_6779,3.0
index_6780,3.0
index_6781,3.0
index_6782,3.0
index_6783,3.0
index_6784,3.0
index_6785,3.0
index_6786,3.0
index_6787,3.0
index_6788,3.0
index_6789,3.0
index_6790,3.0
index_6791,3.0
index_6792,3.0
index_6793,3.0
index_6794,3.0
index_6795,3.0
index_6796,3.0
index_6797,3.0
index_6798,3.0
index_6799,3.0
index_6800,3.0
index_6801,3.0
index_6802,3.0
index_6803,3.0
index_6804,3.0
index_6805,3.0
index_6806,3.0
index_6807,3.0
index_6808,3.0
index_6809,3.0
index_6810,3.0
index_6811,3.0
index_6812,3.0
index_6813,3.0
index_6814,3.0
index_6815,3.0
index_6816,3.0
index_6817,3.0
index_6818,3.0
index_6819,3.0
index_6820,3.0
index_6821,3.0
index_6822,3.0
index_6823,3.0
index_6824,3.0
index_6825,3.0
index_6826,3.0
index_6827,3.0
index_6828,3.0
index_6829,3.0
index_6830,3.0
index_6831,3.0
index_6832,3.0
index_6833,3.0
index_6834,3.0
index_6835,3.0
index_6836,3.0
index_6837,3.0
index_6838,3.0
index_6839,3.0
index_6840,3.0
index_6841,3.0
index_6842,3.0
index_6843,3.0
index_6844,3.0
index_6845,3.0
index_6846,3.0
index_6847,3.0
index_6848,3.0
index_6849,3.0
index_6850,3.0
index_6851,3.0
index_6852,3.0
index_6853,3.0
index_6854,3.0
index_6855,3.0
index_6856,3.0
index_6857,3.0
index_6858,3.0
index_6859,3.0
index_6860,3.0
index_6861,3.0
index_6862,3.0
index_6863,3.0
index_6864,3.0
index_6865,3.0
index_6866,3.0
index_6867,3.0
index_6868,3.0
index_6869,3.0
index_6870,3.0
index_6871,3.0
index_6872,3.0
index_6873,3.0
index_6874,3.0
index_6875,3.0
index_6876,3.0
index_6877,3.0
index_6878,3.0
index_6879,3.0
index_6880,3.0
index_6881,3.0
index_6882,3.0
index_6883,3.0
index_6884,3.0
index_6885,3.0
index_6886,3.0
index_6887,3.0
index_6888,3.0
index_6889,3.0
index_6890,3.0
index_6891,3.0
index_6892,3.0
index_6893,3.0
index_6894,3.0
index_6895,3.0
index_6896,3.0
index_6897,3.0
index_6898,3.0
index_6899,3.0
index_6900,3.0
index_6901,3.0
index_6902,3.0
index_6903,3.0
index_6904,3.0
index_6905,3.0
index_6906,3.0
index_6907,3.0
index_6908,3.0
index_6909,3.0
index_6910,3.0
index_6911,3.0
index_6912,3.0
index_6913,3.0
index_6914,3.0
index_6915,3.0
index_6916,3.0
index_6917,3.0
index_6918,3.0
index_6919,3.0
index_6920,3.0
index_6921,3.0
index_6922,3.0
index_6923,3.0
index_6924,3.0
index_6925,3.0
index_6926,3.0
index_6927,3.0
index_6928,3.0
index_6929,3.0
index_6930,3.0
index_6931,3.0
index_6932,3.0
index_6933,3.0
index_6934,3.0
index_6935,3.0
index_6936,3.0
index_6937,3.0
index_6938,3.0
index_6939,3.0
index_6940,3.0
index_6941,3.0
index_6942,3.0
index_6943,3.0
index_6944,3.0
index_6945,3.0
index_6946,3.0
index_6947,3.0
index_6948,3.0
index_6949,3.0
index_6950,3.0
index_6951,3.0
index_6952,3.0
index_6953,3.0
index_6954,3.0
index_6955,3.0
index_6956,3.0
index_6957,3.0
index_6958,3.0
index_6959,3.0
index_6960,3.0
index_6961,3.0
index_6962,3.0
index_6963,3.0
index_6964,3.0
index_6965,3.0
index_6966,3.0
index_6967,3.0
index_6968,3.0
index_6969,3.0
index_6970,3.0
index_6971,3.0
index_6972,3.0
index_6973,3.0
index_6974,3.0
index_6975,3.0
index_6976,3.0
index_6977,3.0
index_6978,3.0
index_6979,3.0
index_6980,3.0
index_6981,3.0
index_6982,3.0
index_6983,3.0
index_6984,3.0
index_6985,3.0
index_6986,3.0
index_6987,3.0
index_6988,3.0
index_6989,3.0
index_6990,3.0
index_6991,3.0
index_6992,3.0
index_6993,3.0
index_6994,3.0
index_6995,3.0
index_6996,3.0
index_6997,3.0
index_6998,3.0
index_6999,3.0
index_7000,3.0
index_7001,3.0
index_7002,3.0
index_7003,3.0
index_7004,3.0
index_7005,3.0
index_7006,3.0
index_7007,3.0
index_7008,3.0
index_7009,3.0
index_7010,3.0
index_7011,3.0
index_7012,3.0
index_7013,3.0
index_7014,3.0
index_7015,3.0
index_7016,3.0
index_7017,3.0
index_7018,3.0
index_7019,3.0
index_7020,3.0
index_7021,3.0
index_7022,3.0
index_7023,3.0
index_7024,3.0
index_7025,3.0
index_7026,3.0
index_7027,3.0
index_7028,3.0
index_7029,3.0
index_7030,3.0
index_7031,3.0
index_7032,3.0
index_7033,3.0
index_7034,3.0
index_7035,3.0
index_7036,3.0
index_7037,3.0
index_7038,3.0
index_7039,3.0
index_7040,3.0
index_7041,3.0
index_7042,3.0
index_7043,3.0
index_7044,3.0
index_7045,3.0
index_7046,3.0
index_7047,3.0
index_7048,3.0
index_7049,3.0
index_7050,3.0
index_7051,3.0
index_7052,3.0
index_7053,3.0
index_7054,3.0
index_7055,3.0
index_7056,3.0
index_7057,3.0
index_7058,3.0
index_7059,3.0
index_7060,3.0
index_7061,3.0
index_7062,3.0
index_7063,3.0
index_7064,3.0
index_7065,3.0
index_7066,3.0
index_7067,3.0
index_7068,3.0
index_7069,3.0
index_7070,3.0
index_7071,3.0
index_7072,3.0
index_7073,3.0
index_7074,3.0
index_7075,3.0
index_7076,3.0
index_7077,3.0
index_7078,3.0
index_7079,3.0
index_7080,3.0
index_7081,3.0
index_7082,3.0
index_7083,3.0
index_7084,3.0
index_7085,3.0
index_7086,3.0
index_7087,3.0
index_7088,3.0
index_7089,3.0
index_7090,3.0
index_7091,3.0
index_7092,3.0
index_7093,3.0
index_7094,3.0
index_7095,3.0
index_7096,3.0
index_7097,3.0
index_7098,3.0
index_7099,3.0
index_7100,3.0
index_7101,3.0
index_7102,3.0
index_7103,3.0
index_7104,3.0
index_7105,3.0
index_7106,3.0
index_7107,3.0
index_7108,3.0
index_7109,3.0
index_7110,3.0
index_7111,3.0
index_7112,3.0
index_7113,3.0
index_7114,3.0
index_7115,3.0
index_7116,3.0
index_7117,3.0
index_7118,3.0
index_7119,3.0
index_7120,3.0
index_7121,3.0
index_7122,3.0
index_7123,3.0
index_7124,3.0
index_7125,3.0
index_7126,3.0
index_7127,3.0
index_7128,3.0
index_7129,3.0
index_7130,3.0
index_7131,3.0
index_7132,3.0
index_7133,3.0
index_7134,3.0
index_7135,3.0
index_7136,3.0
index_7137,3.0
index_7138,3.0
index_7139,3.0
index_7140,3.0
index_7141,3.0
index_7142,3.0
index_7143,3.0
index_7144,3.0
index_7145,3.0
index_7146,3.0
index_7147,3.0
index_7148,3.0
index_7149,3.0
index_7150,3.0
index_7151,3.0
index_7152,3.0
index_7153,3.0
index_7154,3.0
index_7155,3.0
index_7156,3.0
index_7157,3.0
index_7158,3.0
index_7159,3.0
index_7160,3.0
index_7161,3.0
index_7162,3.0
index_7163,3.0
index_7164,3.0
index_7165,3.0
index_7166,3.0
index_7167,3.0
index_7168,3.0
index_7169,3.0
index_7170,3.0
index_7171,3.0
index_7172,3.0
index_7173,3.0
index_7174,3.0
index_7175,3.0
index_7176,3.0
index_7177,3.0
index_7178,3.0
index_7179,3.0
index_7180,3.0
index_7181,3.0
index_7182,3.0
index_7183,3.0
index_7184,3.0
index_7185,3.0
index_7186,3.0
index_7187,3.0
index_7188,3.0
index_7189,3.0
index_7190,3.0
index_7191,3.0
index_7192,3.0
index_7193,3.0
index_7194,3.0
index_7195,3.0
index_7196,3.0
index_7197,3.0
index_7198,3.0
index_7199,3.0
index_7200,3.0
index_7201,3.0
index_7202,3.0
index_7203,3.0
index_7204,3.0
index_7205,3.0
index_7206,3.0
index_7207,3.0
index_7208,3.0
index_7209,3.0
index_7210,3.0
index_7211,3.0
index_7212,3.0
index_7213,3.0
index_7214,3.0
index_7215,3.0
index_7216,3.0
index_7217,3.0
index_7218,3.0
index_7219,3.0
index_7220,3.0
index_7221,3.0
index_7222,3.0
index_7223,3.0
index_7224,3.0
index_7225,3.0
index_7226,3.0
index_7227,3.0
index_7228,3.0
index_7229,3.0
index_7230,3.0
index_7231,3.0
index_7232,3.0
index_7233,3.0
index_7234,3.0
index_7235,3.0
index_7236,3.0
index_7237,3.0
index_7238,3.0
index_7239,3.0
index_7240,3.0
index_7241,3.0
index_7242,3.0
index_7243,3.0
index_7244,3.0
index_7245,3.0
index_7246,3.0
index_7247,3.0
index_7248,3.0
index_7249,3.0
index_7250,3.0
index_7251,3.0
index_7252,3.0
index_7253,3.0
index_7254,3.0
index_7255,3.0
index_7256,3.0
index_7257,3.0
index_7258,3.0
index_7259,3.0
index_7260,3.0
index_7261,3.0
index_7262,3.0
index_7263,3.0
index_7264,3.0
index_7265,3.0
index_7266,3.0
index_7267,3.0
index_7268,3.0
index_7269,3.0
index_7270,3.0
index_7271,3.0
index_7272,3.0
index_7273,3.0
index_7274,3.0
index_7275,3.0
index_7276,3.0
index_7277,3.0
index_7278,3.0
index_7279,3.0
index_7280,3.0
index_7281,3.0
index_7282,3.0
index_7283,3.0
index_7284,3.0
index_7285,3.0
index_7286,3.0
index_7287,3.0
index_7288,3.0
index_7289,3.0
index_7290,3.0
index_7291,3.0
index_7292,3.0
index_7293,3.0
index_7294,3.0
index_7295,3.0
index_7296,3.0
index_7297,3.0
index_7298,3.0
index_7299,3.0
index_7300,3.0
index_7301,3.0
index_7302,3.0
index_7303,3.0
index_7304,3.0
index_7305,3.0
index_7306,3.0
index_7307,3.0
index_7308,3.0
index_7309,3.0
index_7310,3.0
index_7311,3.0
index_7312,3.0
index_7313,3.0
index_7314,3.0
index_7315,3.0
index_7316,3.0
index_7317,3.0
index_7318,3.0
index_7319,3.0
index_7320,3.0
index_7321,3.0
index_7322,3.0
index_7323,3.0
index_7324,3.0
index_7325,3.0
index_7326,3.0
index_7327,3.0
index_7328,3.0
index_7329,3.0
index_7330,3.0
index_7331,3.0
index_7332,3.0
index_7333,3.0
index_7334,3.0
index_7335,3.0
index_7336,3.0
index_7337,3.0
index_7338,3.0
index_7339,3.0
index_7340,3.0
index_7341,3.0
index_7342,3.0
index_7343,3.0
index_7344,3.0
index_7345,3.0
index_7346,3.0
index_7347,3.0
index_7348,3.0
index_7349,3.0
index_7350,3.0
index_7351,3.0
index_7352,3.0
index_7353,3.0
index_7354,3.0
index_7355,3.0
index_7356,3.0
index_7357,3.0
index_7358,3.0
index_7359,3.0
index_7360,3.0
index_7361,3.0
index_7362,3.0
index_7363,3.0
index_7364,3.0
index_7365,3.0
index_7366,3.0
index_7367,3.0
index_7368,3.0
index_7369,3.0
index_7370,3.0
index_7371,3.0
index_7372,3.0
index_7373,3.0
index_7374,3.0
index_7375,3.0
index_7376,3.0
index_7377,3.0
index_7378,3.0
index_7379,3.0
index_7380,3.0
index_7381,3.0
index_7382,3.0
index_7383,3.0
index_7384,3.0
index_7385,3.0
index_7386,3.0
index_7387,3.0
index_7388,3.0
index_7389,3.0
index_7390,3.0
index_7391,3.0
index_7392,3.0
index_7393,3.0
index_7394,3.0
index_7395,3.0
index_7396,3.0
index_7397,3.0
index_7398,3.0
index_7399,3.0
index_7400,3.0
index_7401,3.0
index_7402,3.0
index_7403,3.0
index_7404,3.0
index_7405,3.0
index_7406,3.0
index_7407,3.0
index_7408,3.0
index_7409,3.0
index_7410,3.0
index_7411,3.0
index_7412,3.0
index_7413,3.0
index_7414,3.0
index_7415,3.0
index_7416,3.0
index_7417,3.0
index_7418,3.0
index_7419,3.0
index_7420,3.0
index_7421,3.0
index_7422,3.0
index_7423,3.0
index_7424,3.0
index_7425,3.0
index_7426,3.0
index_7427,3.0
index_7428,3.0
index_7429,3.0
index_7430,3.0
index_7431,3.0
index_7432,3.0
index_7433,3.0
index_7434,3.0
index_7435,3.0
index_7436,3.0
index_7437,3.0
index_7438,3.0
index_7439,3.0
index_7440,3.0
index_7441,3.0
index_7442,3.0
index_7443,3.0
index_7444,3.0
index_7445,3.0
index_7446,3.0
index_7447,3.0
index_7448,3.0
index_7449,3.0
index_7450,3.0
index_7451,3.0
index_7452,3.0
index_7453,3.0
index_7454,3.0
index_7455,3.0
index_7456,3.0
index_7457,3.0
index_7458,3.0
index_7459,3.0
index_7460,3.0
index_7461,3.0
index_7462,3.0
index_7463,3.0
index_7464,3.0
index_7465,3.0
index_7466,3.0
index_7467,3.0
index_7468,3.0
index_7469,3.0
index_7470,3.0
index_7471,3.0
index_7472,3.0
index_7473,3.0
index_7474,3.0
index_7475,3.0
index_7476,3.0
index_7477,3.0
index_7478,3.0
index_7479,3.0
index_7480,3.0
index_7481,3.0
index_7482,3.0
index_7483,3.0
index_7484,3.0
index_7485,3.0
index_7486,3.0
index_7487,3.0
index_7488,3.0
index_7489,3.0
index_7490,3.0
index_7491,3.0
index_7492,3.0
index_7493,3.0
index_7494,3.0
index_7495,3.0
index_7496,3.0
index_7497,3.0
index_7498,3.0
index_7499,3.0
index_7500,3.0
index_7501,3.0
index_7502,3.0
index_7503,3.0
index_7504,3.0
index_7505,3.0
index_7506,3.0
index_7507,3.0
index_7508,3.0
index_7509,3.0
index_7510,3.0
index_7511,3.0
index_7512,3.0
index_7513,3.0
index_7514,3.0
index_7515,3.0
index_7516,3.0
index_7517,3.0
index_7518,3.0
index_7519,3.0
index_7520,3.0
index_7521,3.0
index_7522,3.0
index_7523,3.0
index_7524,3.0
index_7525,3.0
index_7526,3.0
index_7527,3.0
index_7528,3.0
index_7529,3.0
index_7530,3.0
index_7531,3.0
index_7532,3.0
index_7533,3.0
index_7534,3.0
index_7535,3.0
index_7536,3.0
index_7537,3.0
index_7538,3.0
index_7539,3.0
index_7540,3.0
index_7541,3.0
index_7542,3.0
index_7543,3.0
index_7544,3.0
index_7545,3.0
index_7546,3.0
index_7547,3.0
index_7548,3.0
index_7549,3.0
index_7550,3.0
index_7551,3.0
index_7552,3.0
index_7553,3.0
index_7554,3.0
index_7555,3.0
index_7556,3.0
index_7557,3.0
index_7558,3.0
index_7559,3.0
index_7560,3.0
index_7561,3.0
index_7562,3.0
index_7563,3.0
index_7564,3.0
index_7565,3.0
index_7566,3.0
index_7567,3.0
index_7568,3.0
index_7569,3.0
index_7570,3.0
index_7571,3.0
index_7572,3.0
index_7573,3.0
index_7574,3.0
index_7575,3.0
index_7576,3.0
index_7577,3.0
index_7578,3.0
index_7579,3.0
index_7580,3.0
index_7581,3.0
index_7582,3.0
index_7583,3.0
index_7584,3.0
index_7585,3.0
index_7586,3.0
index_7587,3.0
index_7588,3.0
index_7589,3.0
index_7590,3.0
index_7591,3.0
index_7592,3.0
index_7593,3.0
index_7594,3.0
index_7595,3.0
index_7596,3.0
index_7597,3.0
index_7598,3.0
index_7599,3.0
index_7600,3.0
index_7601,3.0
index_7602,3.0
index_7603,3.0
index_7604,3.0
index_7605,3.0
index_7606,3.0
index_7607,3.0
index_7608,3.0
index_7609,3.0
index_7610,3.0
index_7611,3.0
index_7612,3.0
index_7613,3.0
index_7614,3.0
index_7615,3.0
index_7616,3.0
index_7617,3.0
index_7618,3.0
index_7619,3.0
index_7620,3.0
index_7621,3.0
index_7622,3.0
index_7623,3.0
index_7624,3.0
index_7625,3.0
index_7626,3.0
index_7627,3.0
index_7628,3.0
index_7629,3.0
index_7630,3.0
index_7631,3.0
index_7632,3.0
index_7633,3.0
index_7634,3.0
index_7635,3.0
index_7636,3.0
index_7637,3.0
index_7638,3.0
index_7639,3.0
index_7640,3.0
index_7641,3.0
index_7642,3.0
index_7643,3.0
index_7644,3.0
index_7645,3.0
index_7646,3.0
index_7647,3.0
index_7648,3.0
index_7649,3.0
index_7650,3.0
index_7651,3.0
index_7652,3.0
index_7653,3.0
index_7654,3.0
index_7655,3.0
index_7656,3.0
index_7657,3.0
index_7658,3.0
index_7659,3.0
index_7660,3.0
index_7661,3.0
index_7662,3.0
index_7663,3.0
index_7664,3.0
index_7665,3.0
index_7666,3.0
index_7667,3.0
index_7668,3.0
index_7669,3.0
index_7670,3.0
index_7671,3.0
index_7672,3.0
index_7673,3.0
index_7674,3.0
index_7675,3.0
index_7676,3.0
index_7677,3.0
index_7678,3.0
index_7679,3.0
index_7680,3.0
index_7681,3.0
index_7682,3.0
index_7683,3.0
index_7684,3.0
index_7685,3.0
index_7686,3.0
index_7687,3.0
index_7688,3.0
index_7689,3.0
index_7690,3.0
index_7691,3.0
index_7692,3.0
index_7693,3.0
index_7694,3.0
index_7695,3.0
index_7696,3.0
index_7697,3.0
index_7698,3.0
index_7699,3.0
index_7700,3.0
index_7701,3.0
index_7702,3.0
index_7703,3.0
index_7704,3.0
index_7705,3.0
index_7706,3.0
index_7707,3.0
index_7708,3.0
index_7709,3.0
index_7710,3.0
index_7711,3.0
index_7712,3.0
index_7713,3.0
index_7714,3.0
index_7715,3.0
index_7716,3.0
index_7717,3.0
index_7718,3.0
index_7719,3.0
index_7720,3.0
index_7721,3.0
index_7722,3.0
index_7723,3.0
index_7724,3.0
index_7725,3.0
index_7726,3.0
index_7727,3.0
index_7728,3.0
index_7729,3.0
index_7730,3.0
index_7731,3.0
index_7732,3.0
index_7733,3.0
index_7734,3.0
index_7735,3.0
index_7736,3.0
index_7737,3.0
index_7738,3.0
index_7739,3.0
index_7740,3.0
index_7741,3.0
index_7742,3.0
index_7743,3.0
index_7744,3.0
index_7745,3.0
index_7746,3.0
index_7747,3.0
index_7748,3.0
index_7749,3.0
index_7750,3.0
index_7751,3.0
index_7752,3.0
index_7753,3.0
index_7754,3.0
index_7755,3.0
index_7756,3.0
index_7757,3.0
index_7758,3.0
index_7759,3.0
index_7760,3.0
index_7761,3.0
index_7762,3.0
index_7763,3.0
index_7764,3.0
index_7765,3.0
index_7766,3.0
index_7767,3.0
index_7768,3.0
index_7769,3.0
index_7770,3.0
index_7771,3.0
index_7772,3.0
index_7773,3.0
index_7774,3.0
index_7775,3.0
index_7776,3.0
index_7777,3.0
index_7778,3.0
index_7779,3.0
index_7780,3.0
index_7781,3.0
index_7782,3.0
index_7783,3.0
index_7784,3.0
index_7785,3.0
index_7786,3.0
index_7787,3.0
index_7788,3.0
index_7789,3.0
index_7790,3.0
index_7791,3.0
index_7792,3.0
index_7793,3.0
index_7794,3.0
index_7795,3.0
index_7796,3.0
index_7797,3.0
index_7798,3.0
index_7799,3.0
index_7800,3.0
index_7801,3.0
index_7802,3.0
index_7803,3.0
index_7804,3.0
index_7805,3.0
index_7806,3.0
index_7807,3.0
index_7808,3.0
index_7809,3.0
index_7810,3.0
index_7811,3.0
index_7812,3.0
index_7813,3.0
index_7814,3.0
index_7815,3.0
index_7816,3.0
index_7817,3.0
index_7818,3.0
index_7819,3.0
index_7820,3.0
index_7821,3.0
index_7822,3.0
index_7823,3.0
index_7824,3.0
index_7825,3.0
index_7826,3.0
index_7827,3.0
index_7828,3.0
index_7829,3.0
index_7830,3.0
index_7831,3.0
index_7832,3.0
index_7833,3.0
index_7834,3.0
index_7835,3.0
index_7836,3.0
index_7837,3.0
index_7838,3.0
index_7839,3.0
index_7840,3.0
index_7841,3.0
index_7842,3.0
index_7843,3.0
index_7844,3.0
index_7845,3.0
index_7846,3.0
index_7847,3.0
index_7848,3.0
index_7849,3.0
index_7850,3.0
index_7851,3.0
index_7852,3.0
index_7853,3.0
index_7854,3.0
index_7855,3.0
index_7856,3.0
index_7857,3.0
index_7858,3.0
index_7859,3.0
index_7860,3.0
index_7861,3.0
index_7862,3.0
index_7863,3.0
index_7864,3.0
index_7865,3.0
index_7866,3.0
index_7867,3.0
index_7868,3.0
index_7869,3.0
index_7870,3.0
index_7871,3.0
index_7872,3.0
index_7873,3.0
index_7874,3.0
index_7875,3.0
index_7876,3.0
index_7877,3.0
index_7878,3.0
index_7879,3.0
index_7880,3.0
index_7881,3.0
index_7882,3.0
index_7883,3.0
index_7884,3.0
index_7885,3.0
index_7886,3.0
index_7887,3.0
index_7888,3.0
index_7889,3.0
index_7890,3.0
index_7891,3.0
index_7892,3.0
index_7893,3.0
index_7894,3.0
index_7895,3.0
index_7896,3.0
index_7897,3.0
index_7898,3.0
index_7899,3.0
index_7900,3.0
index_7901,3.0
index_7902,3.0
index_7903,3.0
index_7904,3.0
index_7905,3.0
index_7906,3.0
index_7907,3.0
index_7908,3.0
index_7909,3.0
index_7910,3.0
index_7911,3.0
index_7912,3.0
index_7913,3.0
index_7914,3.0
index_7915,3.0
index_7916,3.0
index_7917,3.0
index_7918,3.0
index_7919,3.0
index_7920,3.0
index_7921,3.0
index_7922,3.0
index_7923,3.0
index_7924,3.0
index_7925,3.0
index_7926,3.0
index_7927,3.0
index_7928,3.0
index_7929,3.0
index_7930,3.0
index_7931,3.0
index_7932,3.0
index_7933,3.0
index_7934,3.0
index_7935,3.0
index_7936,3.0
index_7937,3.0
index_7938,3.0
index_7939,3.0
index_7940,3.0
index_7941,3.0
index_7942,3.0
index_7943,3.0
index_7944,3.0
index_7945,3.0
index_7946,3.0
index_7947,3.0
index_7948,3.0
index_7949,3.0
index_7950,3.0
index_7951,3.0
index_7952,3.0
index_7953,3.0
index_7954,3.0
index_7955,3.0
index_7956,3.0
index_7957,3.0
index_7958,3.0
index_7959,3.0
index_7960,3.0
index_7961,3.0
index_7962,3.0
index_7963,3.0
index_7964,3.0
index_7965,3.0
index_7966,3.0
index_7967,3.0
index_7968,3.0
index_7969,3.0
index_7970,3.0
index_7971,3.0
index_7972,3.0
index_7973,3.0
index_7974,3.0
index_7975,3.0
index_7976,3.0
index_7977,3.0
index_7978,3.0
index_7979,3.0
index_7980,3.0
index_7981,3.0
index_7982,3.0
index_7983,3.0
index_7984,3.0
index_7985,3.0
index_7986,3.0
index_7987,3.0
index_7988,3.0
index_7989,3.0
index_7990,3.0
index_7991,3.0
index_7992,3.0
index_7993,3.0
index_7994,3.0
index_7995,3.0
index_7996,3.0
index_7997,3.0
index_7998,3.0
index_7999,3.0
index_8000,3.0
index_8001,3.0
index_8002,3.0
index_8003,3.0
index_8004,3.0
index_8005,3.0
index_8006,3.0
index_8007,3.0
index_8008,3.0
index_8009,3.0
index_8010,3.0
index_8011,3.0
index_8012,3.0
index_8013,3.0
index_8014,3.0
index_8015,3.0
index_8016,3.0
index_8017,3.0
index_8018,3.0
index_8019,3.0
index_8020,3.0
index_8021,3.0
index_8022,3.0
index_8023,3.0
index_8024,3.0
index_8025,3.0
index_8026,3.0
index_8027,3.0
index_8028,3.0
index_8029,3.0
index_8030,3.0
index_8031,3.0
index_8032,3.0
index_8033,3.0
index_8034,3.0
index_8035,3.0
index_8036,3.0
index_8037,3.0
index_8038,3.0
index_8039,3.0
index_8040,3.0
index_8041,3.0
index_8042,3.0
index_8043,3.0
index_8044,3.0
index_8045,3.0
index_8046,3.0
index_8047,3.0
index_8048,3.0
index_8049,3.0
index_8050,3.0
index_8051,3.0
index_8052,3.0
index_8053,3.0
index_8054,3.0
index_8055,3.0
index_8056,3.0
index_8057,3.0
index_8058,3.0
index_8059,3.0
index_8060,3.0
index_8061,3.0
index_8062,3.0
index_8063,3.0
index_8064,3.0
index_8065,3.0
index_8066,3.0
index_8067,3.0
index_8068,3.0
index_8069,3.0
index_8070,3.0
index_8071,3.0
index_8072,3.0
index_8073,3.0
index_8074,3.0
index_8075,3.0
index_8076,3.0
index_8077,3.0
index_8078,3.0
index_8079,3.0
index_8080,3.0
index_8081,3.0
index_8082,3.0
index_8083,3.0
index_8084,3.0
index_8085,3.0
index_8086,3.0
index_8087,3.0
index_8088,3.0
index_8089,3.0
index_8090,3.0
index_8091,3.0
index_8092,3.0
index_8093,3.0
index_8094,3.0
index_8095,3.0
index_8096,3.0
index_8097,3.0
index_8098,3.0
index_8099,3.0
index_8100,3.0
index_8101,3.0
index_8102,3.0
index_8103,3.0
index_8104,3.0
index_8105,3.0
index_8106,3.0
index_8107,3.0
index_8108,3.0
index_8109,3.0
index_8110,3.0
index_8111,3.0
index_8112,3.0
index_8113,3.0
index_8114,3.0
index_8115,3.0
index_8116,3.0
index_8117,3.0
index_8118,3.0
index_8119,3.0
index_8120,3.0
index_8121,3.0
index_8122,3.0
index_8123,3.0
index_8124,3.0
index_8125,3.0
index_8126,3.0
index_8127,3.0
index_8128,3.0
index_8129,3.0
index_8130,3.0
index_8131,3.0
index_8132,3.0
index_8133,3.0
index_8134,3.0
index_8135,3.0
index_8136,3.0
index_8137,3.0
index_8138,3.0
index_8139,3.0
index_8140,3.0
index_8141,3.0
